Ulasan,Rating
"Masakan Jawa lumayan lengkap, rasa lumayan enak, harga lumayan, tempat oke, pemandangan sawah sekitar jg oke..",5
"Beras kencurnya terbaik! Tempatnya pun nyaman, bisa makan siang sambil kerja karna ada workspace di bagian belakang dengan view sawah ??",4
"Tempatnya nyaman, mewah (mepet sawah) xixixix... Buat yg dtg sama anak anak, bisa sambil main air di aliran sungai kecil pinggir sawah.",5
"Suasana oke, pelayanan ramah dan masakan tradisional Jawa enak dan murah",4
"Bagus banget tempatnya, patut dicoba",5
Rasa makanannya juara...tempatnya nyaman,5
Rasa enak harga enak tempat enak ??,5
Menunya enak tempat asri pemandangan sawah...pelayananny jg ramah dan cepat,4
Makanan tradisional. Rasa cukup enak. Harga standard,5
Suasana bagus. Family dan milenial pasti suka. Sayang nasinya kayak bubur dan ... ada bonus kec*a,1
Nyaman,5
"Murah... Nasi+3sayur harga 13rb
Alhamdulillah.. puasss",5
"Pilihan makanannya banyak dan enak, suasananya juga asyik..",5
Tempatnya sangat nyaman... suasana pesawahan dan desa sangat kental...,5
"Asli enak2 makanannya, menu tradisional tapi langsung familiar masuk ke mulut",4
Nice place nice food. Pasti balik deh kalau ke Jogja lg.,5
Enak bgt tempatnya. View nya bagus. Makanannya juga enak. Untuk harga nya lumayan worth it lah...,5
Tempat nyaman di tepi sawah. Makanan pun enak rasanya.,5
"Mantab masakan nya, tempatnya pas di tengah sawah",5
"New Place for kongkow pagi2. Enak, otentik makanan Jawa. Ownernya ramah. Ada harga ada rupa. Recommended place to visit.",5
Sarapan dengan harga yang cukup affordable dan bisa sambil main karena ada mini playground lumayan untuk anak-anak bisa sambil main,5
Asik utk nongki sambil nikmati udara jogya,5
"Masakannya mantap, dengan view pinggir sawah",5
"Makananya dna minumanya bervariasi, suasana nya bersahaja, pelayananya juga Bagus..",5
"Tempat menyenangkan dengan pemandangan kebun Jagung khas pedesaan.
Makanan juga enak dan serba ndeso.",5
Nggak ada yang fail sama menu² yang dipesen. Wedang mbah gito jahenya mantep bener.,5
Enak makanannya dan enak untuk ngumbar anak2. Kali kecilnya sangat pas untuk bermain anak2.,5
Berasa pulang ke rumah nenek versi tidy,5
"Tempatnya nyaman, d area persawahan yang sejuk. Menunya juga lengkap, pelayanan memuaskan.",5
Nah ini salah satu tmpt makan d Yogya jakal..yg recomen..menu nya banyak..n enak...,5
"Pelayanan sangat lama, padahal udah reservasi sebelumnya. Mana yang prasmanan udah habis lagi. Semoga kedepannya lebih baik lagi.",2
"Makanan enak, selera jawa",4
"Jenangannya enak, utk menu makan berat harganya relatif mahal dibanding kompetitornya",4
"Sarapan asyik,menu lengkap dan harga terjangkau...",5
Masakan khas ndeso yang enak dan lengkap. Pelayanan ramah. View nya bagus,5
"Masakan rumahan, enak pol. Fasilitas juga oke. Kalo kesini pagi sepertinya suasananya enak.",5
"Makanannya enak2,komplit,pelayanannya sangat baik.cuma harganya sangat priecy.",4
"Ndeso bgt tp berkelas,,
Dr segi rasa serasa masakan minuman hotel bintang.",5
Masakan2 nya semuanya uenak......,5
"Tempatnya enak buat nongki,makanannya jg recommended,harga sesuai dengan rasanya ??",5
"Beberapa bukan lalu kesini tanamannya masih padi skrg sudah jadi tanaman jagung..
Mampir kesini untuk makan & ngopi",5
Rumah makan dengan suasana sawah dan pedesaan yang memanjakan mata dan membuat damai di hati. Bakmi jawa-nya mak nyus...,5
"Enak makanannya, nyaman tempatnya, ramah pelayanannya????",5
enak makanannya cocok,5
"Datang malem2 utg nya mbah gito masih buka, suka dg nasi gorengnya. Mantap",5
"Tempatnya enak, makanannya mantab, view nya oke banget.... Sangat rekomended",5
"Makanan selera jawa, enak dan bersih. Atmosfernya homie jawa ... rekomen dah",5
"Suasana santai, makanan menu rumahan dan enak, cocok untuk makan siang dengan keluarga",5
"Next visit, cari meja dan kursi yang lempeng, hahahaha, buat ane susah kalau dikursi tamu,",5
Tempat sarapan yg cozy,5
"Tempatnya nyaman, namun menu yang di tawarkan kurang beragam, lumayan pricey untuk rasa yang di tawarkan",3
"Oke mantab
Selilir adem",5
enak makanan nya,5
Sejuk dan nyaman dalam resto...suasana ygbeda dan non formal serasa lebih akrab,4
"Lokasi mudah dijangkau, walaupun masuk gang... Harga standar.. parkir lumayan luas.... Cocok untuk nyore...",4
Rasanya b aja.. Kurang rasa ndeso.. Rasa nya udah diracik buat lidah kota sepertinya...,3
"Recomended tuk menyantap kuliner ""ndeso"" khas Yogya. Cocok buat makan dengan keluarga.",5
"Pilihannya banyak, enak. Gorengan jg disajikan hangat. Angin silir2 enak buat nyantai",5
Makanannya enak dan harganya tidak terlalu mahal dan suasananya nyaman,5
makanan mak nyuus. tempat agak ndelik. parkir agak susah. pelayanan kurang ramah,3
"perlu di konsep ulang masalah pengambilan menu, antrian terlalu panjng dan lama",4
"Tempat makan yg murah, nyaman sambil menikmati kebun jagung dan pelayanan yg ramah.",5
Tempatnya oke..nyaman..pelayanan ramah dan cepat.utk rasa...lumayanlah..sepadan dgn harganya.,4
"Enaaa..
Es jeruk nipis ya terbaik.. Saya nambah sampe 3 gelas.. Segerrrr..

Rekomen mangutnya.. Kena nasi panas.. Beeeeehhh m..",5
"Bagus, tempatnya keren makanan nya oke, hanya kebersihan perlu sedikit ditingkatkan lagi",4
Like it...bisa ngobrol ngalor ngidul tanpa ada suara bising kendaraan ?? masakannya juga edulita....sip,5
"Alhamdulillah semua keluarga cocok ma tempat dan juga hidangan nya..
Next insyaa Allah akan kembali kesini lagi..",5
Harga menguras kantong ??,4
"Makanan enak
Tempat enak
Harga enak

Kalo rame.. binugn parkir dan cari tempat duduk",5
"Suasana nyaman, menu masakan rumahan yg tradisional, rasa??",5
"tempatnya oke, makananya kurang gercep , kesana pas habis dan kudu nunggu jam 4",5
sayang gyosa agak bau dan saat dikunyah seperti busuk ... semoga ada perbaikan kedepannya,3
Nyaman dan makanannya enak,3
Sensasi makan di pinggir sawah... Enak rasanya nyaman suasananya ...,5
"Nice place, banyak menu pilihan makanan dan ada kopi juga, view sawah",5
"Warungnya lengkap, harga murah, bersih, hawanya segar pinggir sawah.",4
Harga murmer menu masakan prasmanan,5
Standart sii makanan Jawa + lumayan mahal ?? dibanding resto yg sejenis,4
"Produk makanan n minum ""jelas"". Suasa ok dan ada ruang khusus dan cukup private.",5
Pas datang masakannya abis padahal masih jam 2 siang...dan ngga ditawari menu yang lain.,3
tempat nya nyaman sejuk . suasana pedesaan  .rumah joglo . masakan traditional,5
Termasuk mahal yo..,4
"Suasanya santai, pegawai ramah makannya enak.. timun mesem the best sih sueger poll",5
Kalo ingin nyaman waktu berkunjung jangan pas liburan nasional lah.,5
Minumannya mahalllllll...apa karena include pajak restoran,3
"Suasana enak. Cuma akses jalan kesini, jalannya jelek banget. Berlubang jalan nya",5
"Sedap dan njawani masakannya , asri damai nyaman lokasinya menyatu dg alam",5
Tempat asyik untuk makan dengan pemandangan sawah lgsung dan angin sepoi sepoi ...,4
"Tempet keren, makanan enak banget ??????",5
"Masakan Jawa Paling wenak... Mantap pol..
Semoga Pawon Mbah Gito semakin terkenal di pelosok Nusantara.",5
"Rasa nya juara....
Sebenarnya suasana sangat mendukung andai saat Weekend...
Layanan ramah dan menyenangkan...",5
"Tempat bagus. Bintang 5 dah, tapi toilet amburadul, bau sama mampet. Tidak recommended",1
"Pas buat makan bareng keluarga, anak lanang seneng bisa main air di saluran irigasi samping warung,",5
"Makanan lezat dan beragam pilihan, tempatnya nyaman dan bersih ??",5
Masakannya enak...tempat solat dna kamar mandinyaa bersihh????????,5
recommended banget sih ini .,5
Gk bs ngomong pokoknya jooos,5
Nyaman sekali buat anak2 dan bagus tempatnya. Tidak terlalu ramai. Cocok buat bekerja,5
"Serasa makan di rumah, lengkap sayur nya maupun lauknya.",4
Pagi yang cerah setelah gowes bisa santai disini geng,5
"Tempat nyaman untuk ngobrol , menu lengkap , pelayanan bagus.",5
Banyak pilihan makan prasmanan,5
Sesuai untuk bersantai,5
"Yuk yang lg cari makanan khas ndeso tempo doeloe bisa ke sini nih...tmpt nyaman , adem,asik pokoe...",5
"Tempatnya bersih, makanan enak, nyaman, harga tidak terlalu mahal",5
Asik buat mkn dan ngobrol sm kelrg to tmn,5
Makanan enak. Servernya ramah.,5
Mantappp ini versi cafe dari mbah gito yg ada di jogjanya,5
"Semakin berbenah, baik suasana, pelayanan maupun menu",4
"Masakannya cocok, enak...",5
"Tempatnya nyaman .. pelayanannya ramah
Bubur candil nya beda dr yg laen .. enaaak ??",4
Mantap sekaliiii next time pasti balik kesini lagiiiii,5
"Pemandangannya enak, makanannya muanteeppp, dimsumnya ok banget...",5
Menu yg cukup memuaskan serta pelayanan yg ramah.,3
"Tempat lumayan nyaman, pas pesen sob butut ngk ada jeruk potongya.",3
Enak sekali masakannya . Menu ndeso. Udah dua kali kesini.,5
Nyaman pwoolll ??,5
"Tempatnya enak, mkn an nya juga, terutama sop ayam kampungnya..",5
"enak bgt parah, alumni jogja jadi pengen balik jogja lagi",5
Biasanya aja. Cuma penasaran,3
Untuk sarapan untuk makan siang suasana pedesaan...jadi pengen balik lagi ke pawon mbah gito,5
Makan sambil menikmati pemandangan sawah...,5
tempat asri dan berada di tengah sawah cocok untuk istirahat dan makan bersama keluarga,5
??,5
Tempat makan yang recommend ??,5
Lumayan enak cuma antreanya panjang,4
"Suasana nyaman di deket sawah, rasa masakan biasa saja",4
"Tempatnya cozy, makanannya enak terutama ayam suwirnya..",5
"Tempat bersih, nyaman, suasana asri dan tenang, pilihan makanan beragam dan nikmat.",5
nice place to hang out. makanannya enak but lil bit pricey,4
"makanannya enak enak, suasananya tenang, Mushollanya bersih",5
"Enak, harga terjangkau ??",5
"Belum jadi makan disini karena penuh, lokasi masuk2 dari jalan raya",3
"Anak sy suka sekali tempatnya, dia jd doyan makan..wkwkwk",5
Tempatnya asik ditengah sawah tapi sayangnya untuk proses penyajian makanannya tergolong lama,3
"Makanan enak, tempat luas sampai belakang.",5
Kopinya mantul segar.suasananya memang pas dengan namanya.cocok untuk singgah dari luar kota,5
"Pas ke sini masih baru banget bukanya, pengen duduk di luar tapi pas hujan. Beneran pinggiran sawah banget tanpa pembatas.",4
Kasir sangat tidak sopan. Selalu nyolot... Mencatat pesanan salah,3
"Makanan biasa, hanya spot foto aj seh sbnrnya..",4
Packingnya rapi bgt,5
"Bagus tempatnya, suasananya nyaman. Apalagi pas mendung dan hujan gerimis...tambah??",4
enak,5
Makanan rumaahan yg lumayan enak,5
Padahal pemandangannya bagus. Tapi sayang pas kesana pas ujan deres. Hiks,5
"Lama gak kesini, sekarang makanan nya jauh lebih enak????",5
Mantap,5
"Makanannya enak, harganya terjangkau",5
Cocok untuk makan makan dengan teman dan keluarga. Rasa masakan enak.,5
"bumbunya nikmat, beragam menu. enak pokoknya. tempatnya juga nyaman",5
Tempat nyaman menikmati sawah,5
"menu enak, cocok buat kumpul plus ngobrol",5
Sekarang tempatnya tambah luas dan lebih nyaman,5
"Asyik, menunya enak dan banyak",5
Makan pagi sampe malam dengan menu jawa dan dipinggir sawah,5
"Suasananya nyaman. Makanannya enak. Cobain minum ""Temu Kangen""......??????",4
"Tempat asri, suasana jawa :)",5
Dari Kalimantan Timur. Mampir kesini.. luar biasa mantap,5
Tempat terakhir sebelum meninggalkan jogja. Salah satu tempat favorite tentunya,5
Nice place to eat. Ada colokan juga.,5
"Rasa enak, vibes cafe modern dengan suasana perdesaan",5
"suasana resto nyaman, banyak spot yg bagus untuk foto2",5
"masakannya rumahan enak, juga bisa pesen yg lain",4
Mantap,5
makanan enak tempatnya bersih,5
"tempatnya nyaman,makanannya uenakkkk tenann lo rekkkk,????",5
Cocok buat pit stop gowes??,5
"Penataan tempat makan terlalu padat, orang lewat jadi susah..",4
Makanan plus suasananya membuat semakin nikmat,5
Enak makanan dan suasananya. recomended,5
"Tempat makin luas, layanan pun makin berkelas.",5
"Pilihan makanannya banyak, tempatnya jg bersih.",5
"Tempat makan dengan nuansa Jawa, dan makanan yang enak serta murah",5
Enak mantaf menunya,5
"Tempat cozy,masakan enak....",4
viewnya bagus ..instagramable....sayang..masakannya biasa banget...,4
"Tempatnya Nyaman,Tenang dan makanannya enak harga murah",5
tempat keren selain tempat fave lainnya di jogja. akses mudah.,5
Krecek dan gudeg nya recommended. Tempatnya nyaman banget,5
"Suasana nyaman, mungkin rasa agak di tingkatin lagi",4
"Lumayan nyaman, agak murah, jadi ramai sekali",4
Disini masakannya enak2. Tempatnya adem. Viewnya sawah2.,5
"Tempatnya enak bgt, asri dan makanan tradisionalnya enakk",5
"makanannya enak semua, tempatnya nyaman, romantis??",5
Tempatnya ok untuk nongkrong..acara arisan reuni dll ????,5
..losshh .. ga' pake' rewel ..masakan.Na huenak ..suasana.Na huapik ..moga ada waktu kunjungan lagihhh,5
"Recommended for MasJa lover, semua masakan enak ????",5
"Makanan enak, tempat luas, pelayanan ramah",5
Pilihan menu yang beragam dan suasana sawah yang nyaman,5
Makanannya enak suasana juga enak. Suasa pinggir sawah,5
"sejuk , menu makanannya jowo dan kekinian juga",4
Pelayanan sangat kurang dan sangat tidak praktis,1
Rekomen,5
Boleh juga nih resto...suasana dan cita rasanya ok,4
Nyaman,5
"keren tmpt nya
makan nya murah meriah
view nya merapi mountain",5
"Pilihan menu beragam, dengan rasa yg enak...",5
Makanan menu rumahan... serasa makan di rumah.. enak..,5
"Suasana pedesaan
Mantap buat ngopi2",5
"makanan enak, dengan suasana khas jawa",5
"Best taste, affordable price nice place, wedang mbah uti very recomended....",5
"Pelayananan kurang, harga makanan mahal per orang..",3
Bnyk pilihan makanan..tp semua makanan cenderung muanis ppuuoollll,2
Layanan mengecewakan.. karyawan kaku ga punya hati,1
Kangen rasa masakan ndeso..ke Pawon Mbah Gito ..pasti terobati,5
"Enak2 minuman, snack, makananne. Good pemandangan...",5
Antrian nya terlalu panjang...,4
Jos gandos maknyosss layanan ramah antrian teratur dan tertib,4
"Tempat bagus nyaman, makanan lumayan lah",4
Tempat  makan yg sangat nyaman bgt..ditepi.persawahan,4
Kulineran dengan suasana nyaman disekitar pemasangan sawah.,5
"Donatnya juaraa,bikin canduu",5
Tempat parkir krg luas klo pas rame..,4
makanan layanan suasana.... cukup terkesan.... Yogyakarta,3
"Kedua kalinya kesini, dan selalu memuaskan menu serta pelayanannya",5
Ikan manyungnya rekomend enak polll,5
Makanannya enak,4
"tempatnya nyaman, adem , pas buat selfhealing deh liatin sawah",5
Menu makanan lengkap dan lokasinya nyaman,5
Kategori mahal,3
Bakminya Enak...,5
Nyaman enak ramah cepat,5
"Bikin nagih,,",5
Mantap,5
Tempatnya bagus,5
Makanan dan suasana yg sangat tradisional,5
Bagus,5
berasa makan di rumah mbah,5
Kemalaman banyak menu yg sdh habis padahal enak enak loh,4
Tempatnya cozy dan makanannya enak,5
"Makin kesini kok makin aneh aturannya..,.",3
"Tempat enak,mskanan enak...recomended.",5
Kopi Mbah Gito mantap ????,5
Ok lah makannya khas jogja bgtttt,5
Masakan nya enak banyak pilihan menu,5
Makanan tradisional banget.tempat nyaman.top lah..,5
"Semua masakan nya enak
Jenangnya jago
Sukaaa",5
Tempatnya luas nyaman,5
"Suasananya syahdu..
Asyik untuk ngobrol keluarga... atau rekan kerja...",5
Menurutku agak mahal ya apalagi minum nya,3
"Suasana yg nyaman, tmp bersih n prokesnya bagus",4
Makanan enak dan sesuai selera,4
Tempatnya nyaman dan makanannya enak,5
"Luas tempatnya, bagus viewnya, makanannya pun enak",5
"Wajib banget kesini
Tempat, makanan dan pelayanannya ok",5
Makanan enak banyak pilihan.  Masakan rumahan,5
"lokasinya gampang dicari, masakannya enak dan murah",5
View nya nyaman buat nyantai. Harga juga wajar.,5
Pokoe istimewa..,5
Recomended ya..menunya komplit??,5
"Tempat okeeh ????
Makanan okeeh ????
Harga terjangkau",5
"Menu wedangan,makanan..legend",5
"Rasanya enak, lokasi juga tidak terlalu jauh.",4
"Enak, murah, sayuran ndesonya lengkap ????",5
"Menyenangkan, makanannya juga lumayan enak..",5
Betah lama-lama disana. Cocok buat ngajak anak-anak main kesini,5
"Pelayanan cepat
Suasana syahdu dekat sawah
Asik lah",1
tempat enak buat nyore,5
good view ngadep sawah.. yg punya muslim lagi..,5
Biasa aja,4
"Alhamdulillaah, cocok dengan rasa dan harga nya..",5
Suasana sawah..yogja,5
"Mantab...suasana nyaman, harga bersahabat dan pelayanan memuaskan",5
"Lumayan aja sih , biar tau yg viral aja",4
Asri banget suasananya. Cocok buat family.,5
"Harga bukan untuk mahasiswa , sangat over price bung.",2
nyaman,5
"Asik, ga bikin kapok",4
Ok suasananya,4
Tempatnya nyaman...harga lumayan terjangkau,5
"Tempat yg enak buat hideaways.... Paham ga Lo ""hideaways"" tong? Whahahahahhaha",5
"Nyaman, enak, bagus buat foto-foto...",5
"Masakan khas ada,minumannya seger",5
Makanannya enak dan suasana yang santai,4
Untk rasa lmyn....tmpt bgs tp untk hrga sngt mhl,3
Tempat nya enak. Sayur dan tahu bacem nya juga enak.,5
Berkembang luas sekarang,5
Owner sangat ramah dan pelayanan sangat bagus. Sukses terus untuk Pawon Mbah Gito.,5
"Masakan jawa sajiannya,  dengan nuansa persawahan di kanan kirinya...",5
Setiap kesini jangan lupa makan jenangnya ??,5
Penyediaan makanan waktu perlu dipersingkat,5
"Makanannya Enak.
Harganya Standar.",5
Enak makanan nya Serba ada,5
Masakan tempo dulu..????,5
tempat enak untuk makan masakan tradisional,5
"nyaman tmpatnya,hrg terjangkau...??",5
Makanannya enak2,5
Bagus tempatnya makanan nya jg enakk,5
Agak pricey tp oke banget,5
Saya sering kesini hanya sekedar untuk menikmati sore hari,5
Makanan nya enak pisan,4
Syahdu tenan konsep Jawa.. Asyik untuk nyantai ngobrol,5
Menu desa,5
Tempat yg nyaman dan asri,5
"makanannya enak
tempat oke

mantappp????",5
Makanan murah enak tempat enak Allhamdullillah,5
Nyaman bagus enak suasana tenang,4
Murah tp berkelas,5
Tempat luas dan nyaman,5
"Bersih, ada musholla, dan harga bersahabat",5
Layanan ramah dan rasa makanan oke,5
banyak makanan,5
Iki yooo wuennnak..,5
Makanannya enak,5
Pisang gorengnya enaaakkk,5
"Roti legendaris, harus coba ""roti krenten""",5
"Tempatnya cozy, enak untuk nongkrong",5
"Nyaman,asri",5
Tempatnya recomended bgt nyaman asri pkoknya sukakk,5
Bagus,4
